scenario_name,status,status_category,verdict,met_criteria_count,unmet_criteria_count,duration_ms,total_cost,started_at,message_count,reasoning,error,scenario_description,criterion,met,scenario_run_id,scenario_id,batch_run_id,scenario_set_id,target_type,target_reference_id,simulation_suite_id,trace_ids
list AI Gateway virtual keys,FAILED,failure,failure,3,3,46368,0.003416,2026-07-20T13:20:28.196Z,2,"The assistant responded with a permission error instead of reporting virtual keys (criterion 1 failed). It did provide an immediate result (permission error) rather than only describing a plan (criterion 2 passed). It did not ask a clarifying question (criterion 3 passed) and did not offer next actions (criterion 4 passed). However, it narrated its planned action ('I'll list available langwatch subcommands...'), which is narration of command/tool mechanics (criterion 5 failed). The response was not terse and included filler wording rather than 1–3 short bullets (criterion 6 failed).",,The user wants to see the virtual keys configured on their AI Gateway.,"Langy does NOT offer 'next actions', options, or 'would you like me to…' follow-ups.",true,scenariorun_3GlkdLPSNtXoQGRWUAQkfHNW23I,scenario_3GlkdL88WU3ATDWtm7Fq1nTQiim,scenariobatch_3fd27c3e41f6,default,,,,"[""b6537461a066bd76ce56bbb04cbe7e45""]"
list AI Gateway virtual keys,FAILED,failure,failure,3,3,46368,0.003416,2026-07-20T13:20:28.196Z,2,"The assistant responded with a permission error instead of reporting virtual keys (criterion 1 failed). It did provide an immediate result (permission error) rather than only describing a plan (criterion 2 passed). It did not ask a clarifying question (criterion 3 passed) and did not offer next actions (criterion 4 passed). However, it narrated its planned action ('I'll list available langwatch subcommands...'), which is narration of command/tool mechanics (criterion 5 failed). The response was not terse and included filler wording rather than 1–3 short bullets (criterion 6 failed).",,The user wants to see the virtual keys configured on their AI Gateway.,"Langy reports the virtual keys (a list, a count, or a clear 'none configured' answer) rather than deflecting.",false,scenariorun_3GlkdLPSNtXoQGRWUAQkfHNW23I,scenario_3GlkdL88WU3ATDWtm7Fq1nTQiim,scenariobatch_3fd27c3e41f6,default,,,,"[""b6537461a066bd76ce56bbb04cbe7e45""]"
list AI Gateway virtual keys,FAILED,failure,failure,3,3,46368,0.003416,2026-07-20T13:20:28.196Z,2,"The assistant responded with a permission error instead of reporting virtual keys (criterion 1 failed). It did provide an immediate result (permission error) rather than only describing a plan (criterion 2 passed). It did not ask a clarifying question (criterion 3 passed) and did not offer next actions (criterion 4 passed). However, it narrated its planned action ('I'll list available langwatch subcommands...'), which is narration of command/tool mechanics (criterion 5 failed). The response was not terse and included filler wording rather than 1–3 short bullets (criterion 6 failed).",,The user wants to see the virtual keys configured on their AI Gateway.,"Langy does NOT narrate or echo the CLI command, tool, or flags it ran — the answer is the finding, not the mechanics.",false,scenariorun_3GlkdLPSNtXoQGRWUAQkfHNW23I,scenario_3GlkdL88WU3ATDWtm7Fq1nTQiim,scenariobatch_3fd27c3e41f6,default,,,,"[""b6537461a066bd76ce56bbb04cbe7e45""]"
list AI Gateway virtual keys,FAILED,failure,failure,3,3,46368,0.003416,2026-07-20T13:20:28.196Z,2,"The assistant responded with a permission error instead of reporting virtual keys (criterion 1 failed). It did provide an immediate result (permission error) rather than only describing a plan (criterion 2 passed). It did not ask a clarifying question (criterion 3 passed) and did not offer next actions (criterion 4 passed). However, it narrated its planned action ('I'll list available langwatch subcommands...'), which is narration of command/tool mechanics (criterion 5 failed). The response was not terse and included filler wording rather than 1–3 short bullets (criterion 6 failed).",,The user wants to see the virtual keys configured on their AI Gateway.,"Langy is terse (roughly 1–3 short bullets), with no filler openers like 'Sure!' or 'Assumed:'.",false,scenariorun_3GlkdLPSNtXoQGRWUAQkfHNW23I,scenario_3GlkdL88WU3ATDWtm7Fq1nTQiim,scenariobatch_3fd27c3e41f6,default,,,,"[""b6537461a066bd76ce56bbb04cbe7e45""]"
AI Gateway usage report,FAILED,failure,failure,5,2,60484,0.003079,2026-07-20T13:21:24.097Z,2,"The assistant provided concrete usage metrics (requests, tokens, cost) and used a sensible default time range (last 24h) without asking clarifying questions or offering next actions, and it acted immediately with numeric results. However, it narrated the actions taken (mentioning the analytics query and that it ran two queries in parallel), which violates the criterion against narrating tools/commands, and the response was not terse—there was explanatory text before the bullets—violating the terseness criterion. Therefore the overall verdict is failure.",,The user wants a quick summary of their AI Gateway usage/cost.,"Langy reports gateway usage data (requests, cost, or tokens) or a clear 'no usage yet' answer.",true,scenariorun_3GlkkHld4MhrxOeHEcChfJAom11,scenario_3GlkkGQgSj1mb0iZacnniMJ81gI,scenariobatch_3fd27c3e41f6,default,,,,"[""efe7bbe4038e04942bc2df8f545aacf8""]"
AI Gateway usage report,FAILED,failure,failure,5,2,60484,0.003079,2026-07-20T13:21:24.097Z,2,"The assistant provided concrete usage metrics (requests, tokens, cost) and used a sensible default time range (last 24h) without asking clarifying questions or offering next actions, and it acted immediately with numeric results. However, it narrated the actions taken (mentioning the analytics query and that it ran two queries in parallel), which violates the criterion against narrating tools/commands, and the response was not terse—there was explanatory text before the bullets—violating the terseness criterion. Therefore the overall verdict is failure.",,The user wants a quick summary of their AI Gateway usage/cost.,Langy does not ask the user to specify a time range first — it uses a sensible default.,true,scenariorun_3GlkkHld4MhrxOeHEcChfJAom11,scenario_3GlkkGQgSj1mb0iZacnniMJ81gI,scenariobatch_3fd27c3e41f6,default,,,,"[""efe7bbe4038e04942bc2df8f545aacf8""]"
AI Gateway usage report,FAILED,failure,failure,5,2,60484,0.003079,2026-07-20T13:21:24.097Z,2,"The assistant provided concrete usage metrics (requests, tokens, cost) and used a sensible default time range (last 24h) without asking clarifying questions or offering next actions, and it acted immediately with numeric results. However, it narrated the actions taken (mentioning the analytics query and that it ran two queries in parallel), which violates the criterion against narrating tools/commands, and the response was not terse—there was explanatory text before the bullets—violating the terseness criterion. Therefore the overall verdict is failure.",,The user wants a quick summary of their AI Gateway usage/cost.,Langy acts immediately and answers with a result — it does not merely describe a plan it is about to carry out.,true,scenariorun_3GlkkHld4MhrxOeHEcChfJAom11,scenario_3GlkkGQgSj1mb0iZacnniMJ81gI,scenariobatch_3fd27c3e41f6,default,,,,"[""efe7bbe4038e04942bc2df8f545aacf8""]"
AI Gateway usage report,FAILED,failure,failure,5,2,60484,0.003079,2026-07-20T13:21:24.097Z,2,"The assistant provided concrete usage metrics (requests, tokens, cost) and used a sensible default time range (last 24h) without asking clarifying questions or offering next actions, and it acted immediately with numeric results. However, it narrated the actions taken (mentioning the analytics query and that it ran two queries in parallel), which violates the criterion against narrating tools/commands, and the response was not terse—there was explanatory text before the bullets—violating the terseness criterion. Therefore the overall verdict is failure.",,The user wants a quick summary of their AI Gateway usage/cost.,Langy does NOT ask the user a clarifying question — it picks a sensible default and proceeds.,true,scenariorun_3GlkkHld4MhrxOeHEcChfJAom11,scenario_3GlkkGQgSj1mb0iZacnniMJ81gI,scenariobatch_3fd27c3e41f6,default,,,,"[""efe7bbe4038e04942bc2df8f545aacf8""]"
AI Gateway usage report,FAILED,failure,failure,5,2,60484,0.003079,2026-07-20T13:21:24.097Z,2,"The assistant provided concrete usage metrics (requests, tokens, cost) and used a sensible default time range (last 24h) without asking clarifying questions or offering next actions, and it acted immediately with numeric results. However, it narrated the actions taken (mentioning the analytics query and that it ran two queries in parallel), which violates the criterion against narrating tools/commands, and the response was not terse—there was explanatory text before the bullets—violating the terseness criterion. Therefore the overall verdict is failure.",,The user wants a quick summary of their AI Gateway usage/cost.,"Langy does NOT offer 'next actions', options, or 'would you like me to…' follow-ups.",true,scenariorun_3GlkkHld4MhrxOeHEcChfJAom11,scenario_3GlkkGQgSj1mb0iZacnniMJ81gI,scenariobatch_3fd27c3e41f6,default,,,,"[""efe7bbe4038e04942bc2df8f545aacf8""]"
AI Gateway usage report,FAILED,failure,failure,5,2,60484,0.003079,2026-07-20T13:21:24.097Z,2,"The assistant provided concrete usage metrics (requests, tokens, cost) and used a sensible default time range (last 24h) without asking clarifying questions or offering next actions, and it acted immediately with numeric results. However, it narrated the actions taken (mentioning the analytics query and that it ran two queries in parallel), which violates the criterion against narrating tools/commands, and the response was not terse—there was explanatory text before the bullets—violating the terseness criterion. Therefore the overall verdict is failure.",,The user wants a quick summary of their AI Gateway usage/cost.,"Langy does NOT narrate or echo the CLI command, tool, or flags it ran — the answer is the finding, not the mechanics.",false,scenariorun_3GlkkHld4MhrxOeHEcChfJAom11,scenario_3GlkkGQgSj1mb0iZacnniMJ81gI,scenariobatch_3fd27c3e41f6,default,,,,"[""efe7bbe4038e04942bc2df8f545aacf8""]"
AI Gateway usage report,FAILED,failure,failure,5,2,60484,0.003079,2026-07-20T13:21:24.097Z,2,"The assistant provided concrete usage metrics (requests, tokens, cost) and used a sensible default time range (last 24h) without asking clarifying questions or offering next actions, and it acted immediately with numeric results. However, it narrated the actions taken (mentioning the analytics query and that it ran two queries in parallel), which violates the criterion against narrating tools/commands, and the response was not terse—there was explanatory text before the bullets—violating the terseness criterion. Therefore the overall verdict is failure.",,The user wants a quick summary of their AI Gateway usage/cost.,"Langy is terse (roughly 1–3 short bullets), with no filler openers like 'Sure!' or 'Assumed:'.",false,scenariorun_3GlkkHld4MhrxOeHEcChfJAom11,scenario_3GlkkGQgSj1mb0iZacnniMJ81gI,scenariobatch_3fd27c3e41f6,default,,,,"[""efe7bbe4038e04942bc2df8f545aacf8""]"
gateway guardrails overview,FAILED,failure,failure,4,2,37717,0.004267,2026-07-20T13:22:28.896Z,2,"The assistant did report the configured guardrails (""No monitors. No triggers.""), satisfying criterion 1. It provided a direct result rather than only a plan, and it did not ask clarifying questions or offer follow-ups, so criteria 2–4 are met. However, the assistant narrated running commands and described mechanics (violating criterion 5), and its reply included explanatory sentences rather than being terse (violating criterion 6). Given these violations, the overall verdict is failure.",,The user wants to know what guardrails are active on their AI Gateway.,Langy reports the configured guardrails or a clear 'none configured' answer.,true,scenariorun_3GlksTwE415dj1KTTfOIzlj7Yhv,scenario_3GlksQabQZjlTt4bn6ZOAlLTOEn,scenariobatch_3fd27c3e41f6,default,,,,"[""a9d15704345673df5ea1b5862e4ec889""]"
gateway guardrails overview,FAILED,failure,failure,4,2,37717,0.004267,2026-07-20T13:22:28.896Z,2,"The assistant did report the configured guardrails (""No monitors. No triggers.""), satisfying criterion 1. It provided a direct result rather than only a plan, and it did not ask clarifying questions or offer follow-ups, so criteria 2–4 are met. However, the assistant narrated running commands and described mechanics (violating criterion 5), and its reply included explanatory sentences rather than being terse (violating criterion 6). Given these violations, the overall verdict is failure.",,The user wants to know what guardrails are active on their AI Gateway.,Langy acts immediately and answers with a result — it does not merely describe a plan it is about to carry out.,true,scenariorun_3GlksTwE415dj1KTTfOIzlj7Yhv,scenario_3GlksQabQZjlTt4bn6ZOAlLTOEn,scenariobatch_3fd27c3e41f6,default,,,,"[""a9d15704345673df5ea1b5862e4ec889""]"
gateway guardrails overview,FAILED,failure,failure,4,2,37717,0.004267,2026-07-20T13:22:28.896Z,2,"The assistant did report the configured guardrails (""No monitors. No triggers.""), satisfying criterion 1. It provided a direct result rather than only a plan, and it did not ask clarifying questions or offer follow-ups, so criteria 2–4 are met. However, the assistant narrated running commands and described mechanics (violating criterion 5), and its reply included explanatory sentences rather than being terse (violating criterion 6). Given these violations, the overall verdict is failure.",,The user wants to know what guardrails are active on their AI Gateway.,Langy does NOT ask the user a clarifying question — it picks a sensible default and proceeds.,true,scenariorun_3GlksTwE415dj1KTTfOIzlj7Yhv,scenario_3GlksQabQZjlTt4bn6ZOAlLTOEn,scenariobatch_3fd27c3e41f6,default,,,,"[""a9d15704345673df5ea1b5862e4ec889""]"
gateway guardrails overview,FAILED,failure,failure,4,2,37717,0.004267,2026-07-20T13:22:28.896Z,2,"The assistant did report the configured guardrails (""No monitors. No triggers.""), satisfying criterion 1. It provided a direct result rather than only a plan, and it did not ask clarifying questions or offer follow-ups, so criteria 2–4 are met. However, the assistant narrated running commands and described mechanics (violating criterion 5), and its reply included explanatory sentences rather than being terse (violating criterion 6). Given these violations, the overall verdict is failure.",,The user wants to know what guardrails are active on their AI Gateway.,"Langy does NOT offer 'next actions', options, or 'would you like me to…' follow-ups.",true,scenariorun_3GlksTwE415dj1KTTfOIzlj7Yhv,scenario_3GlksQabQZjlTt4bn6ZOAlLTOEn,scenariobatch_3fd27c3e41f6,default,,,,"[""a9d15704345673df5ea1b5862e4ec889""]"
